Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,4294967295,45,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783587318448544.540	,11.640,1126.300000,40,0,NO,"""4087,32;2""",FLOAT;INT64,NCL;ND,"""32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781,560245,0.202,0.026,1.389,0.179,1.342,0.172,0.876,0.113,0.146,0.000
2,4294967295,46,46,chunk_scaled_dot_kkt_fwd_kernel,chunk_scaled_dot_kkt_fwd_kernel,static,MIX_AIC,1783587318458184.253	,239.964,9628.110000,20,40,YES,"""1,32,4087,64;1,32,4087;1,32,4087;5""",DT_BF16;FLOAT;DT_BF16;INT64,ND;ND;ND;ND,"""1,4087,32,64""",FLOAT,ND,0,214.94,7737834,10.652,0.05,92.999,0.433,14.438,0.067,38.552,0.179,41.353,0.192,0.01,215.524,15517732,149.623,0.694,108.268,0.502,74.394,0.345,25.11,0.117,0.003,89.572
2,4294967295,47,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783587318460773.724	,1.860,2349.536000,4,0,NO,"""1,64,1,64""",DT_BF16,NCHW,"""1,64,1,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,8407,0.055,0.047,0.211,0.181,0.001,0.001,0.139,0.119,0.233,0.000
2,4294967295,48,46,solve_tril_16x16_kernel_paral_v3,solve_tril_16x16_kernel_paral_v3,static,AI_VECTOR_CORE,1783587318524224.292	,215.344,63448.640000,40,0,YES,"""1,4087,32,64;5;4,2""",FLOAT;INT64;INT64,ND;ND;ND,"""1,4087,32,16""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.61,15019951,156.441,0.75,57.232,0.274,41.32,0.198,18.367,0.088,0.002,0.000
2,4294967295,49,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783587318525147.230	,11.921,707.656000,40,0,NO,"""1,4087,32,32""",FLOAT,NCHW,"""1,4087,32,32""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.411,749582,1.034,0.099,1.388,0.133,0.001,0.0,5.961,0.573,0.074,0.000
2,4294967295,50,46,merge_16x16_to_32x32_inverse_kernel,merge_16x16_to_32x32_inverse_kernel,static,MIX_AIC,1783587318532970.207	,235.864,7811.079000,20,40,YES,"""1,4087,32,64;1,4087,32,16;5;128,2""",FLOAT;FLOAT;INT64;INT64,ND;ND;ND;ND,"""1,4087,32,32""",FLOAT,ND,0,224.864,8095104,16.172,0.072,93.147,0.414,18.234,0.081,112.394,0.5,59.733,0.266,0.001,224.652,16174969,5.394,0.024,86.305,0.384,72.73,0.324,46.57,0.207,0.002,95.336
2,4294967295,51,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783587318533206.871	,13.221,0.636000,40,0,NO,"""1,4087,32,64""",DT_BF16,NCHW,"""1,4087,32,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.522,829581,4.59,0.398,0.786,0.068,0.001,0.0,6.349,0.551,0.04,0.000
2,4294967295,52,46,merge_32x32_to_64x64_inverse_kernel,merge_32x32_to_64x64_inverse_kernel,static,MIX_AIC,1783587318540774.123	,127.322,7554.029000,20,40,YES,"""1,4087,32,64;1,4087,32,32;5;64,2""",FLOAT;FLOAT;INT64;INT64,ND;ND;ND;ND,"""1,4087,32,64""",DT_BF16,ND,0,122.583,4412992,10.872,0.089,53.991,0.44,13.289,0.108,70.561,0.576,34.759,0.284,0.003,122.499,8819955,8.717,0.071,42.321,0.345,43.912,0.358,26.857,0.219,0.003,96.278
2,4294967295,53,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783587318540902.705	,12.280,1.428000,40,0,NO,"""4087,32;2""",FLOAT;INT64,NCL;ND,"""32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,658065,0.201,0.022,1.705,0.187,2.597,0.284,1.03,0.113,0.107,0.000
2,4294967295,54,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783587318541006.287	,14.121,91.220000,40,0,NO,"""4087,32;2""",DT_BF16;INT64,NCL;ND,"""32,4087""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.181,805035,0.152,0.014,3.251,0.291,2.842,0.254,0.48,0.043,0.108,0.000
2,4294967295,55,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783587318541546.498	,6.320,526.129000,40,0,NO,"""1,32,4087""",DT_BF16,NCL,"""1,32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109,295813,0.051,0.012,0.176,0.043,0.581,0.141,0.652,0.159,0.181,0.000
2,4294967295,56,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783587318541624.340	,37.280,71.430000,40,0,NO,"""4087,32,64;3""",DT_BF16;INT64,NCHW;ND,"""32,4087,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.905,2297148,1.911,0.06,17.346,0.544,7.553,0.237,6.174,0.194,0.026,0.000
