Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,4294967295,24,46,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1783586414587097.358	,1.940,7080.340000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481,2665,0.049,0.033,0.444,0.3,0.207,0.14,0.137,0.093,0.178,0.000
2,4294967295,25,46,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414589141.759	,1.720,2042.560000,1,0,NO,"""4;4""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244,2239,0.2,0.161,0.359,0.289,0.172,0.138,0.145,0.117,0.201,0.000
2,4294967295,26,46,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1783586414589530.487	,2.620,387.030000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129,3833,0.305,0.143,0.53,0.249,0.432,0.203,0.113,0.053,0.239,0.000
2,4294967295,27,46,aclnnSubs_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414589550.227	,2.600,17.130000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061,3710,0.304,0.148,0.606,0.294,0.396,0.192,0.123,0.06,0.229,0.000
2,4294967295,28,46,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1783586414590335.303	,1.640,782.400000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112,2002,0.049,0.044,0.424,0.381,0.183,0.164,0.131,0.117,0.179,0.000
2,4294967295,29,46,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414591120.919	,1.880,784.110000,1,0,NO,"""4;4""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331,2396,0.2,0.15,0.373,0.28,0.219,0.164,0.118,0.088,0.201,0.000
2,4294967295,30,46,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1783586414591420.785	,2.720,297.870000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157,3882,0.304,0.141,0.489,0.227,0.369,0.171,0.113,0.053,0.22,0.000
2,4294967295,31,46,aclnnSubs_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414591638.529	,2.460,215.030000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964,3536,0.305,0.155,0.566,0.288,0.4,0.204,0.117,0.06,0.235,0.000
2,4294967295,32,46,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1783586414592017.637	,1.700,376.790000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,2142,0.049,0.042,0.492,0.414,0.181,0.152,0.145,0.122,0.173,0.000
2,4294967295,33,46,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414592851.953	,1.760,832.550000,1,0,NO,"""4;4""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256,2261,0.2,0.159,0.369,0.294,0.192,0.153,0.119,0.095,0.201,0.000
2,4294967295,34,46,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1783586414592910.734	,2.561,56.990000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.074,3733,0.305,0.147,0.491,0.237,0.376,0.181,0.119,0.057,0.236,0.000
2,4294967295,35,46,aclnnSubs_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414593254.341	,2.520,340.939000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984,3572,0.304,0.153,0.582,0.293,0.365,0.184,0.118,0.06,0.229,0.000
2,4294967295,36,46,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1783586414593277.702	,1.700,20.980000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,2114,0.049,0.042,0.459,0.391,0.203,0.173,0.129,0.11,0.172,0.000
2,4294967295,37,46,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414594122.499	,1.920,843.050000,1,0,NO,"""4;4""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,2450,0.2,0.147,0.366,0.269,0.241,0.177,0.134,0.099,0.201,0.000
2,4294967295,38,46,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1783586414594345.503	,2.740,221.080000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187,3936,0.304,0.139,0.518,0.237,0.409,0.187,0.124,0.057,0.213,0.000
2,4294967295,39,46,aclnnSubs_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1783586414594642.229	,2.560,294.010000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072,3730,0.305,0.147,0.645,0.311,0.414,0.2,0.132,0.064,0.209,0.000
2,4294967295,40,46,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1783586414594711.550	,1.641,66.690000,1,0,NO,"""4;""",INT64;INT64,ND;ND,"""4""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137,2046,0.049,0.043,0.421,0.37,0.207,0.182,0.126,0.11,0.173,0.000
2,4294967295,41,46,l2norm_fwd_kernel,l2norm_fwd_kernel,static,AI_VECTOR_CORE,1783586420147198.709	,131.843,5552485.609000,40,0,YES,"""130784,64""",DT_BF16,ND,"""130784,64;130784""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.693,4009883,46.541,0.836,17.877,0.321,17.064,0.306,22.025,0.395,0.002,0.000
2,4294967295,42,46,l2norm_fwd_kernel,l2norm_fwd_kernel,static,AI_VECTOR_CORE,1783586420147877.083	,78.161,546.407000,40,0,YES,"""130784,64""",DT_BF16,ND,"""130784,64;130784""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.369,3986575,46.676,0.843,19.106,0.345,24.815,0.448,29.536,0.533,0.0,0.000
2,4294967295,43,46,chunk_local_cumsum_scalar_kernel,chunk_local_cumsum_scalar_kernel,static,AI_VECTOR_CORE,1783586420162414.493	,10.240,14459.339000,40,0,YES,"""1,4087,32;5;64,2""",DT_BF16;INT8;INT64,ND;ND;ND,"""1,4087,32""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.249,521923,1.643,0.227,1.675,0.231,1.148,0.158,0.676,0.093,0.017,0.000
2,4294967295,44,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586420166738.400	,15.380,4313.760000,40,0,NO,"""4087,32;2""",DT_BF16;INT64,NCL;ND,"""32,4087""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.004,792296,0.152,0.014,2.855,0.259,1.665,0.151,0.674,0.061,0.11,0.000
2,4294967295,45,46,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1783586420169260.750	,11.380,2506.870000,40,0,NO,"""4087,32;2""",FLOAT;INT64,NCL;ND,"""32,4087""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433,535170,0.202,0.027,1.605,0.216,1.737,0.234,0.673,0.091,0.146,0.000
2,4294967295,46,46,chunk_scaled_dot_kkt_fwd_kernel,chunk_scaled_dot_kkt_fwd_kernel,static,MIX_AIC,1783586425117536.297	,380.487,4948264.120000,20,40,YES,"""1,32,4087,64;1,32,4087;1,32,4087;5""",DT_BF16;FLOAT;DT_BF16;INT64,ND;ND;ND;ND,"""1,4087,32,64""",FLOAT,ND,0,176.067,6338424,10.655,0.061,58.487,0.332,14.437,0.082,27.176,0.154,32.055,0.182,0.01,176.796,12729337,149.289,0.844,70.967,0.401,32.243,0.182,17.51,0.099,0.003,46.274
2,4294967295,47,46,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,ZerosLike,dynamic,AI_VECTOR_CORE,1783586425121690.920	,1.800,3774.263000,4,0,NO,"""1,64,1,64""",DT_BF16,NCHW,"""1,64,1,64""",DT_BF16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009,7265,0.055,0.055,0.221,0.219,0.001,0.001,0.134,0.133,0.191,0.000
