Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,4294967295,111,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586368230158.479	,20.800,220.050000,40,0,NO,"""1,32,4087,128""",DT_BF16,NCHW,"""1,32,4087,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.386,1395764,4.285,0.221,1.559,0.08,7.717,0.398,18.142,0.936,0.0,0.000
2,4294967295,112,46,aclnnLinalgVectorNorm_LpNormV2_LpNormV2,LpNormV2,dynamic,MIX_AIV,1783586368230212.640	,37.701,33.450000,40,0,NO,"""1,32,4087,128""",FLOAT,NCHW,"""""",FLOAT,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.656,2639224,22.385,0.611,9.038,0.247,23.801,0.649,0.586,0.016,0.005,0.000
2,4294967295,113,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586368230578.007	,8.180,327.549000,40,0,NO,"""1,4087,32""",DT_BF16,NCL,"""1,4087,32""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.326,383496,0.051,0.01,0.175,0.033,0.715,0.134,0.831,0.156,0.152,0.000
2,4294967295,114,46,aclnnIsFinite_IsFiniteAiCore_IsFinite,IsFinite,dynamic,AI_VECTOR_CORE,1783586368230628.028	,5.120,41.820000,40,0,NO,"""1,4087,32""",FLOAT,NCL,"""1,4087,32""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211,231173,0.378,0.118,0.768,0.239,0.668,0.208,0.324,0.101,0.032,0.000
2,4294967295,115,46,aclnnAll_ReduceAll_ReduceAll,ReduceAll,dynamic,MIX_AIV,1783586368230714.090	,8.460,80.880000,40,0,NO,"""1,4087,32;3""",BOOL;INT64,NCL;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.355,529564,0.543,0.074,2.891,0.393,0.957,0.13,0.161,0.022,0.055,0.000
2,4294967295,116,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586368230853.073	,2.900,130.540000,40,0,NO,"""1,4087,32""",DT_BF16,NCL,"""1,4087,32""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335,96102,0.051,0.038,0.875,0.655,0.18,0.135,0.203,0.152,0.0,0.000
2,4294967295,117,46,aclnnLinalgVectorNorm_LpNormV2_LpNormV2,LpNormV2,dynamic,MIX_AIV,1783586368231057.097	,13.740,201.100000,40,0,NO,"""1,4087,32""",FLOAT,NCL,"""""",FLOAT,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.912,857662,0.461,0.039,1.137,0.095,1.19,0.1,0.122,0.01,0.215,0.000
2,4294967295,118,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586368231232.960	,2.660,162.260000,40,0,NO,"""1,4087,32""",DT_BF16,NCL,"""1,4087,32""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232,88719,0.051,0.041,0.753,0.611,0.18,0.146,0.218,0.177,0.0,0.000
2,4294967295,119,46,aclnnIsFinite_IsFiniteAiCore_IsFinite,IsFinite,dynamic,AI_VECTOR_CORE,1783586368231253.481	,6.320,17.840000,40,0,NO,"""1,4087,32""",FLOAT,NCL,"""1,4087,32""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.698,266278,0.378,0.102,0.804,0.217,0.729,0.197,0.359,0.097,0.061,0.000
2,4294967295,120,46,aclnnAll_ReduceAll_ReduceAll,ReduceAll,dynamic,MIX_AIV,1783586368231278.061	,8.900,18.180000,40,0,NO,"""1,4087,32;3""",BOOL;INT64,NCL;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.892,568233,0.543,0.069,2.948,0.373,1.257,0.159,0.135,0.017,0.069,0.000
2,4294967295,121,46,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1783586368231384.823	,2.920,97.850000,40,0,NO,"""1,4087,32""",DT_BF16,NCL,"""1,4087,32""",FLOAT,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306,94012,0.051,0.039,0.878,0.673,0.151,0.116,0.197,0.151,0.0,0.000
2,4294967295,122,46,aclnnLinalgVectorNorm_LpNormV2_LpNormV2,LpNormV2,dynamic,MIX_AIV,1783586368231435.104	,11.540,47.330000,40,0,NO,"""1,4087,32""",FLOAT,NCL,"""""",FLOAT,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.469,753773,0.461,0.044,0.922,0.088,3.843,0.367,0.117,0.011,0.042,0.000
