Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210000000,AI_VECTOR_CORE,46,47,1.940,1783586360078227.863	,1783586360078229.803	
2,solve_tril_16x16_kernel_paral_v3_0,AI_VECTOR_CORE,46,48,212.004,1783586360145516.888	,1783586360145728.892	
2,ZerosLike_5c5e58e043224cccf51a06108010ae13_high_performance_210010000,AI_VECTOR_CORE,46,49,15.920,1783586360146556.288	,1783586360146572.209	
2,merge_16x16_to_32x32_inverse_kernel_0,MIX_AIC,46,50,233.644,1783586360155147.020	,1783586360155380.665	
2,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210010000,AI_VECTOR_CORE,46,51,13.500,1783586360155381.765	,1783586360155395.265	
2,merge_32x32_to_64x64_inverse_kernel_0,MIX_AIC,46,52,132.622,1783586360163751.392	,1783586360163884.015	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,53,12.680,1783586360163884.815	,1783586360163897.495	
2,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_13,AI_VECTOR_CORE,46,54,19.620,1783586360164020.697	,1783586360164040.318	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,46,55,8.540,1783586360164672.770	,1783586360164681.310	
2,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_5,AI_VECTOR_CORE,46,56,38.020,1783586360164760.832	,1783586360164798.853	
2,RecomputeWUFwd_db1266119f353de0ebc225d450c249d8_1,MIX_AIC,46,57,224.584,1783586360167226.881	,1783586360167451.466	
2,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210010000,AI_VECTOR_CORE,46,58,47.100,1783586360168040.818	,1783586360168087.919	
2,ChunkGatedDeltaRuleFwdH_fc2a70c4a72e8f2b344fa13de449cc34_0,MIX_AIC,46,59,361.267,1783586360170698.751	,1783586360171060.018	
2,ChunkFwdO_d4fc774159b2651ab5cc995d4a7d029b_0,MIX_AIC,46,60,262.965,1783586360173143.980	,1783586360173406.945	
2,Transpose_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_13,AI_VECTOR_CORE,46,61,13.280,1783586360173407.985	,1783586360173421.265	
2,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_5,AI_VECTOR_CORE,46,62,50.161,1783586360173421.285	,1783586360173471.446	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,63,26.820,1783586360173744.172	,1783586360173770.992	
2,IsFinite_b7bc55b48bdf94d74b955b3c42bf74f0_high_performance_2590,AI_VECTOR_CORE,46,64,58.801,1783586360175374.904	,1783586360175433.705	
2,ReduceAll_4f12aca806ed482b082e86983ec4bb6f_high_performance_1100400,MIX_AIV,46,65,26.800,1783586360190179.320	,1783586360190206.120	
2,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,46,66,20.820,1783586360190765.352	,1783586360190786.172	
2,Pows_87754663653454355677y73521552341_high_performance_301,AI_VECTOR_CORE,46,67,39.720,1783586360192817.033	,1783586360192856.753	
2,ReduceMean_483c206567cda955ff1cdfd62744bc74_high_precision_61100400,MIX_AIV,46,68,33.200,1783586360193015.137	,1783586360193048.337	
2,Fill_f2e41efad1a938074b5e381afcc7acf3_high_performance_210000000,AI_VECTOR_CORE,46,69,1.440,1783586360198189.840	,1783586360198191.280	
2,BroadcastTo_9a632dc5b6be9e1b4215e3cf2b1aff0d_high_performance_232010000,AI_VECTOR_CORE,46,70,45.340,1783586360206850.373	,1783586360206895.714	
2,RealDiv_ee98c6628030785f610b924ab1557b31_high_precision_223010000,AI_VECTOR_CORE,46,71,37.220,1783586360208971.435	,1783586360209008.656	
